244,1145
268,1148
295,2397
320,2398
344,2399
371,2400
397,2402
421,2402
444,2402
473,2403
498,2405
522,2405
548,2407
576,2407
582,2411
582,2407
649,2411
676,2411
702,2411
730,2244
753,2242
776,2242
804,2238
830,2239
853,2231
878,2231
904,2231
926,2230
953,2231
979,2230
1007,2227
1032,2226
1059,2227
1080,2226
1111,2227
1136,2226
1161,2227
1182,2637
1212,2637
1236,2636
1256,2637
1287,2636
1311,2635
1338,2636
1367,2634
1395,2634
1421,2634
1444,2634
1458,2633
1495,2633
1516,2633
1542,2604
1574,2272
1606,2272
1606,2272
1655,2272
1671,2272
1688,2272
1719,2272
1736,2272
1761,2273
1785,2273
1825,2273
1846,2278
1874,2278
1899,2278
1925,2278
1954,2278
1965,2279
1996,2279
2028,2277
2057,2277
2077,2277
2105,2276
2126,2279
2150,2279
2171,2279
2207,2284
2234,2284
2255,2311
2282,2404
2311,2411
2339,2423
2352,2426
2384,2430
2414,2439
2438,2466
2470,2495
2495,2506
