248,1434
276,1434
300,1434
325,1438
349,1446
373,1446
373,1446
424,1429
446,1422
477,1422
500,1425
531,1478
557,1687
582,1687
608,1689
633,1697
659,1697
684,1717
708,1723
743,1028
773,1063
812,1426
844,1428
878,1431
906,1443
930,1474
960,1474
987,1475
1013,1475
1043,1498
1069,1498
1096,1498
1124,1499
1150,1499
1175,1499
1206,1498
1228,1544
1275,1544
1299,1544
1319,1544
1348,1544
1355,1601
1379,1602
1401,1604
1421,1610
1445,1613
1484,1628
1515,1639
1527,1639
1558,1641
1583,1660
1614,1656
1636,1671
1668,1686
