Outlets	Modes	Supercatchment	StreamID
354	1416	39	10
505	815	39	10
750	1120	39	10
859	1236	39	10
1092	1321	39	10
1270	1427	39	10
299	926	39	12
555	1929	39	12
1957	2061	39	12
2067	2147	39	12
354	1416	39	13
625	939	39	13
898	1209	39	13
328	1416	39	16
542	2696	39	16
782	1471	39	16
1173	1610	39	16
324	1416	39	17
560	2696	39	17
814	1367	39	17
1182	1657	39	17
328	1356	39	18
535	1356	39	18
1346	1453	39	18
324	1416	39	19
494	1356	39	19
948	1428	39	19
1441	1583	39	19
328	1416	39	20
593	1430	39	20
962	1350	39	20
1223	1447	39	20
328	1416	39	22
610	1430	39	22
1005	1741	39	22
328	1416	39	23
590	1430	39	23
1040	1377	39	23
328	1416	39	24
610	1430	39	24
1044	1435	39	24
1528	1879	39	24
328	1416	39	25
560	2696	39	25
1156	1607	39	25
1586	1896	39	25
328	1416	39	26
566	2696	39	26
1119	1892	39	26
328	1416	39	27
560	2696	39	27
1241	1629	39	27
328	1416	39	28
610	1430	39	28
949	1526	39	28
1041	1618	39	28
1408	2056	39	28
1564	2203	39	28
1839	2305	39	28
328	1416	39	29
610	1430	39	29
949	1526	39	29
1041	1618	39	29
1328	1759	39	29
1522	2144	39	29
1621	1976	39	29
1758	2371	39	29
328	1416	39	31
560	2696	39	31
1417	1812	39	31
1710	2111	39	31
299	926	39	33
631	1430	39	33
1040	1618	39	33
1451	1842	39	33
1933	2399	39	33
328	1416	39	34
610	1430	39	34
949	1526	39	34
1041	1618	39	34
1491	1860	39	34
1850	2222	39	34
2272	2413	39	34
328	1416	39	37
610	1430	39	37
1041	1618	39	37
1328	2660	39	37
1619	2624	39	37
2006	2590	39	37
328	1416	39	38
560	2696	39	38
1572	1880	39	38
1779	2297	39	38
2355	2567	39	38
299	926	39	39
560	2696	39	39
1474	2185	39	39
2029	2428	39	39
2247	2598	39	39
407	751	39	3
635	1124	39	3
780	1177	39	3
1071	1262	39	3
299	926	39	40
560	2696	39	40
1474	2185	39	40
1620	1968	39	40
1723	2222	39	40
299	926	39	41
631	1430	39	41
1040	1618	39	41
1314	2660	39	41
328	1416	39	42
631	1430	39	42
1041	1618	39	42
1328	2660	39	42
1683	2160	39	42
1862	2371	39	42
2357	2594	39	42
299	926	39	43
560	2696	39	43
328	1416	39	44
560	2696	39	44
1800	2552	39	44
299	926	39	45
560	2696	39	45
299	926	39	46
560	2696	39	46
1970	2587	39	46
299	926	39	47
560	2696	39	47
2056	2410	39	47
2418	2475	39	47
299	926	39	48
560	2696	39	48
299	926	39	49
560	2696	39	49
2739	2986	39	49
545	993	39	4
969	1170	39	4
1139	1220	39	4
329	839	39	5
794	975	39	5
385	672	39	6
555	885	39	6
489	944	39	7
1009	1246	39	7
559	1154	39	9
