Outlets	Modes	Supercatchment	StreamID
367	2648	16	100
899	2543	16	100
1099	1344	16	100
1285	1481	16	100
367	2648	16	101
899	2543	16	101
1101	1612	16	101
1465	1874	16	101
332	2648	16	102
513	1521	16	102
1095	1291	16	102
1234	1572	16	102
1402	1608	16	102
367	2648	16	104
1052	1970	16	104
1708	2131	16	104
400	2648	16	105
1142	1416	16	105
1464	2052	16	105
400	2648	16	107
899	2543	16	107
1256	1950	16	107
511	1521	16	108
1048	1761	16	108
1205	1442	16	108
1332	1754	16	108
400	2648	16	109
856	1395	16	109
1170	1489	16	109
1345	1648	16	109
1460	1848	16	109
1697	2025	16	109
357	860	16	10
638	1026	16	10
367	2648	16	110
804	1364	16	110
1188	1565	16	110
332	2648	16	111
789	1364	16	111
1385	1648	16	111
383	1866	16	114
612	1263	16	114
1026	1655	16	114
1284	1620	16	114
400	2648	16	115
899	2543	16	115
1253	2140	16	115
2099	2356	16	115
612	1263	16	117
1020	1655	16	117
1331	1859	16	117
383	1866	16	118
612	1263	16	118
1026	1536	16	118
1336	1600	16	118
1454	1714	16	118
400	2648	16	119
899	2543	16	119
1282	2381	16	119
394	1077	16	11
1014	1197	16	11
1159	1289	16	11
1317	1436	16	11
400	2648	16	120
885	2543	16	120
1302	2149	16	120
1789	2417	16	120
359	2648	16	121
858	1397	16	121
1196	2081	16	121
1303	1932	16	121
400	2648	16	122
848	1395	16	122
1188	2081	16	122
1502	2226	16	122
1404	1832	16	123
1822	1894	16	123
400	2648	16	124
899	2543	16	124
1353	2030	16	124
2084	2180	16	124
513	1520	16	126
1063	1761	16	126
1345	1555	16	126
1534	1673	16	126
367	2648	16	127
899	2543	16	127
1340	1837	16	127
400	2648	16	128
1148	1744	16	128
1377	2127	16	128
2148	2301	16	128
400	2648	16	129
1349	1816	16	129
1761	2420	16	129
367	2648	16	130
1388	1649	16	130
1500	1776	16	130
1835	2023	16	130
367	2648	16	133
1107	1559	16	133
1263	1788	16	133
400	2648	16	134
1093	1559	16	134
