Outlets	Modes	Supercatchment	StreamID
384	947	9	101
967	1113	9	101
470	958	9	102
904	1119	9	102
1011	1171	9	102
356	1190	9	104
567	1133	9	104
811	1091	9	104
1128	1212	9	104
332	712	9	10
356	1190	9	110
544	1686	9	110
705	1398	9	110
1014	1293	9	110
356	1190	9	111
535	1686	9	111
868	1473	9	111
978	1696	9	111
1512	1850	9	111
1705	2034	9	111
2034	2153	9	111
359	1190	9	112
549	1686	9	112
714	1160	9	112
870	1271	9	112
1052	1334	9	112
359	1190	9	113
575	1133	9	113
867	1157	9	113
359	1190	9	114
575	1133	9	114
866	1155	9	114
356	1190	9	115
534	1686	9	115
721	1160	9	115
1218	1401	9	115
356	1190	9	116
534	1686	9	116
719	1219	9	116
824	1171	9	116
1221	1504	9	116
356	1190	9	117
534	1686	9	117
723	1185	9	117
873	1235	9	117
1303	1538	9	117
1500	1600	9	117
356	1190	9	118
568	1686	9	118
1014	1488	9	118
1474	1751	9	118
381	1959	9	119
535	1087	9	119
822	1112	9	119
956	1189	9	119
1116	1286	9	119
366	635	9	11
673	815	9	11
356	1959	9	120
535	1087	9	120
876	1253	9	120
1008	1345	9	120
301	1229	9	121
301	1229	9	122
1220	1604	9	122
1613	1686	9	122
356	1190	9	123
685	1022	9	123
897	1166	9	123
1250	1470	9	123
1487	1601	9	123
356	1190	9	124
541	1686	9	124
696	1022	9	124
1100	1393	9	124
1242	1449	9	124
1377	1685	9	124
356	1190	9	125
563	1686	9	125
714	1219	9	125
894	1282	9	125
1311	1499	9	125
356	1959	9	126
674	1208	9	126
837	1354	9	126
1285	1458	9	126
381	1959	9	127
666	1208	9	127
901	1197	9	127
1195	1311	9	127
363	756	9	12
571	918	9	12
989	1272	9	12
301	1215	9	130
924	1209	9	130
356	1190	9	132
539	1686	9	132
773	1924	9	132
937	1349	9	132
1144	1419	9	132
1295	1605	9	132
1499	1711	9	132
352	1190	9	133
552	1686	9	133
797	1320	9	133
916	1422	9	133
1175	1512	9	133
1406	1619	9	133
356	1959	9	134
910	1184	9	134
1168	1420	9	134
381	1959	9	135
949	1303	9	135
1152	1723	9	135
1741	2086	9	135
356	1190	9	136
534	1686	9	136
719	1219	9	136
953	1315	9	136
301	1215	9	137
985	1603	9	137
1625	1731	9	137
301	1215	9	138
1111	1571	9	138
1605	1734	9	138
356	1959	9	139
954	1221	9	139
1300	1485	9	139
359	494	9	13
356	1190	9	140
657	1215	9	140
1344	1405	9	140
356	1190	9	142
665	1215	9	142
1284	1492	9	142
1501	1565	9	142
356	1190	9	143
567	1123	9	143
1063	1212	9	143
1303	1387	9	143
356	1190	9	144
534	1686	9	144
748	1381	9	144
1157	1544	9	144
1396	1637	9	144
356	1190	9	145
567	1133	9	145
356	1190	9	146
534	1686	9	146
723	1212	9	146
356	1190	9	147
702	1219	9	147
1016	1268	9	147
356	1190	9	148
535	1686	9	148
748	1398	9	148
1371	1577	9	148
1534	1684	9	148
382	862	9	14
572	979	9	14
356	1190	9	150
563	1686	9	150
883	1613	9	150
1032	1409	9	150
1209	1579	9	150
1413	1765	9	150
1701	1865	9	150
356	1190	9	154
535	1686	9	154
924	1614	9	154
301	1215	9	155
894	1263	9	155
1048	1563	9	155
1513	1669	9	155
381	1959	9	158
1092	1680	9	158
1576	1854	9	158
356	1959	9	159
858	1096	9	159
1069	1632	9	159
381	1959	9	160
858	1096	9	160
1083	1694	9	160
1687	1807	9	160
381	1959	9	161
858	1095	9	161
1174	1284	9	161
381	1959	9	162
841	1345	9	162
1411	1676	9	162
381	1959	9	163
858	1096	9	163
1116	1360	9	163
381	1959	9	165
851	1345	9	165
1190	1734	9	165
1392	1991	9	165
356	1190	9	167
534	1686	9	167
773	1924	9	167
905	1860	9	167
1112	1449	9	167
1407	1568	9	167
301	1215	9	168
884	1263	9	168
1202	1462	9	168
301	1215	9	169
884	1263	9	169
1124	1578	9	169
1610	1756	9	169
356	1190	9	170
533	1686	9	170
794	1312	9	170
895	1613	9	170
1508	1768	9	170
1673	1955	9	170
352	1190	9	171
533	1686	9	171
812	1924	9	171
1143	1806	9	171
1577	1910	9	171
1722	1978	9	171
356	1190	9	172
533	1686	9	172
791	1924	9	172
1126	1603	9	172
1530	1747	9	172
356	1190	9	173
535	1686	9	173
868	1728	9	173
1158	1674	9	173
1585	1933	9	173
1891	2036	9	173
381	1959	9	174
1166	1414	9	174
1316	1764	9	174
356	1190	9	175
535	1686	9	175
868	1728	9	175
1668	2122	9	175
354	1959	9	176
992	1761	9	176
1449	2032	9	176
1583	2129	9	176
1834	2052	9	176
1961	2198	9	176
381	1959	9	177
667	1208	9	177
821	1376	9	177
1167	1399	9	177
1336	1849	9	177
1839	1962	9	177
428	758	9	17
690	1072	9	17
356	1190	9	180
511	1686	9	180
773	1924	9	180
1224	1547	9	180
1587	1779	9	180
381	1959	9	181
1173	1608	9	181
1410	1715	9	181
1642	1899	9	181
381	1959	9	184
661	1208	9	184
815	1378	9	184
1020	1458	9	184
1304	1685	9	184
1535	1843	9	184
381	1959	9	185
667	1208	9	185
821	1378	9	185
1030	1458	9	185
1216	1462	9	185
352	1190	9	186
533	1686	9	186
786	1924	9	186
892	1860	9	186
1219	1675	9	186
1781	1896	9	186
356	1190	9	187
533	1686	9	187
797	1924	9	187
1048	1528	9	187
1405	1997	9	187
1509	2143	9	187
1880	2149	9	187
356	1190	9	188
535	1686	9	188
812	1924	9	188
1050	1528	9	188
1201	1643	9	188
1439	1865	9	188
1613	1965	9	188
1720	2068	9	188
2092	2231	9	188
381	1959	9	189
667	1208	9	189
821	1376	9	189
1109	1687	9	189
1323	1908	9	189
381	1959	9	190
661	1208	9	190
815	1376	9	190
1091	1703	9	190
1577	1937	9	190
356	1190	9	191
533	1686	9	191
797	1924	9	191
1279	1622	9	191
1532	2044	9	191
1998	2183	9	191
381	1959	9	194
1081	1724	9	194
1597	1777	9	194
1798	1908	9	194
381	1959	9	196
661	1208	9	196
844	1376	9	196
1381	1646	9	196
1614	1830	9	196
356	1190	9	197
511	1686	9	197
824	1924	9	197
1532	1910	9	197
1714	1981	9	197
