251,1943
276,1940
302,1961
327,1961
353,1956
376,1952
403,1951
428,1983
453,1986
464,1988
491,1986
522,2005
553,2007
581,2007
606,2019
633,2025
659,2026
679,2026
694,2026
732,2027
748,2027
762,2027
809,2027
835,2028
858,2028
885,2029
889,2029
935,2029
960,2029
985,2030
1012,2033
1030,2034
1064,2033
1087,2043
1112,2042
1138,2043
1164,2043
1186,2042
1211,2043
1240,2043
1266,2048
1286,2046
1315,2046
1339,2046
1364,2046
1394,2046
1413,2046
1437,2045
1469,2061
1494,2060
1519,2060
1537,2060
1567,2060
1594,2061
1603,2060
1644,2053
1670,2053
1695,2047
1722,2047
1745,2056
1773,2061
1799,2106
1823,2107
1849,2119
1873,2120
1899,2136
1924,2141
1950,2463
1979,2451
2002,2450
2030,2591
2049,2593
2072,2640
2103,2640
2133,2640
2151,2640
2180,2641
2203,2641
2215,2641
2248,2641
2277,2641
2307,2643
2334,2721
2359,2721
2388,2722
2406,2723
2427,2724
2458,2725
2496,2727
2509,2739
2538,2739
2571,2740
2595,2743
2620,2777
2660,2779
2675,2779
2701,2783
2734,2786
2761,2790
2784,2804
2810,2827
