250,1215
276,1225
302,1225
325,1225
351,1225
379,1245
404,1245
423,1264
455,1265
480,1633
503,1633
516,1633
531,1633
580,1634
600,1633
634,1633
658,1633
685,1637
711,1661
736,1679
761,1680
784,1679
805,1679
830,1678
867,1678
885,1678
915,1681
938,1681
964,1742
990,1776
1017,1777
1038,1846
1062,1846
1092,1846
1119,1869
1144,1893
1171,1937
1194,1937
1216,1938
1247,1954
1265,1954
1296,2002
1319,2036
1349,2036
1374,2040
1399,2049
1423,2052
1455,2361
1475,2361
1503,2364
1529,2367
1555,2331
1576,2331
1606,2369
1625,2380
1651,2408
1679,2408
1702,2592
1732,2592
1756,2593
1779,2594
1806,2578
1830,2580
1857,2581
1891,2592
1911,2596
1936,2601
1955,2603
1993,2596
2010,2596
2037,2604
2058,2611
2085,2620
2109,2617
2134,2624
2156,2635
2185,2637
2214,2632
2249,2637
2271,2631
2299,2643
2299,2643
2353,2650
2353,2650
2401,2652
2429,2653
2454,2653
2490,2652
2490,2652
2528,2652
2561,2652
2588,2651
2612,2651
2633,2651
