250,1215
276,1225
290,1225
302,1225
351,1225
379,1245
404,1245
431,1264
455,1265
481,1237
507,1237
537,1245
560,1293
586,1293
613,1292
629,1292
642,1292
689,1292
718,1616
742,1617
768,1617
791,1617
820,1639
846,1629
869,1709
895,1714
919,1728
948,1728
972,1727
1001,1727
1025,1728
1052,1733
1078,2069
1105,2069
1130,2069
1155,2069
1176,2069
1203,2072
1214,2072
1258,2105
1288,2105
1307,2105
1341,2105
1371,2105
1387,2105
1414,2107
1440,1879
1464,1890
1496,1892
1522,1892
1544,1892
1566,1892
1600,1892
1614,1892
1646,1896
1665,1894
1692,1900
1723,1903
1746,1908
1768,1915
1791,1952
1834,1952
1847,1956
1881,1989
1907,1992
1929,1995
1957,1995
1979,1997
2002,2018
2035,2046
