249,1407
278,1407
301,1407
332,1406
358,1406
380,1407
416,1437
428,1437
429,1437
431,1437
457,1437
480,1452
513,1487
539,1491
561,1491
595,1656
600,1656
628,1665
677,1665
695,1665
730,1622
750,1629
777,1629
810,1637
836,1641
861,1720
891,1721
919,1722
941,1735
969,1736
994,1736
1014,1706
1042,1694
1070,1695
1107,1726
1131,1727
1158,1740
1184,1741
1208,1742
1242,1752
1263,1745
1295,1753
1319,1768
1354,1768
1376,1768
1407,1789
1429,1779
1459,1792
1486,1793
1512,1792
1556,2039
1566,2045
1580,2076
1610,2104
1627,2098
1654,2099
1687,2102
1717,2109
1735,2113
1755,2138
1784,2147
1817,2154
1878,2160
1928,2164
1964,2169
1996,2167
2019,2172
2040,2174
2064,2185
2089,2188
2110,2191
2141,2195
2181,2191
