Outlets	Modes	Supercatchment	StreamID
723	1210	30	100
827	1319	30	100
1214	1522	30	100
1499	1788	30	100
600	1029	30	101
761	1104	30	101
916	1166	30	101
1103	1408	30	101
1415	1544	30	101
1659	1714	30	101
392	903	30	102
657	1103	30	102
1024	1243	30	102
1154	1366	30	102
1261	1420	30	102
392	903	30	103
657	1103	30	103
1075	1249	30	103
1185	1277	30	103
623	1553	30	104
729	1727	30	104
1064	1386	30	104
1227	1372	30	104
1316	1440	30	104
442	846	30	105
622	2033	30	105
1058	1676	30	105
1732	1905	30	105
443	964	30	106
810	1059	30	106
1121	1273	30	106
1275	1405	30	106
444	964	30	107
810	1059	30	107
1020	1507	30	107
1365	1590	30	107
442	846	30	109
547	1029	30	109
1117	1386	30	109
1347	1648	30	109
1629	2085	30	109
597	1029	30	110
754	1104	30	110
905	1166	30	110
1064	1232	30	110
1198	1362	30	110
1331	1450	30	110
597	1029	30	112
754	1104	30	112
937	1633	30	112
1143	1375	30	112
1276	1546	30	112
1408	1659	30	112
445	964	30	113
814	1059	30	113
996	1478	30	113
1209	1561	30	113
443	964	30	114
803	1059	30	114
1007	1478	30	114
1160	1565	30	114
444	846	30	115
600	2033	30	115
935	1644	30	115
1274	2060	30	115
1430	2397	30	115
2313	2689	30	115
2437	2651	30	115
524	1446	30	116
654	1555	30	116
1002	1801	30	116
1292	1514	30	116
1513	1615	30	116
623	1553	30	117
729	1727	30	117
1186	1593	30	117
1557	1725	30	117
623	1553	30	118
1187	1513	30	118
1367	1712	30	118
1521	1830	30	118
623	1553	30	119
1497	1731	30	119
1719	1831	30	119
757	1727	30	121
1280	1625	30	121
1430	1842	30	121
629	2033	30	122
973	1644	30	122
1280	1687	30	122
442	846	30	124
625	2033	30	124
1193	1763	30	124
1373	1724	30	124
1522	1892	30	124
1886	2017	30	124
444	846	30	125
626	1553	30	125
729	1727	30	125
1198	1833	30	125
1298	1728	30	125
1456	1837	30	125
1790	1965	30	125
1899	2066	30	125
442	846	30	126
596	2033	30	126
1186	1763	30	126
1490	2181	30	126
597	1029	30	127
749	1104	30	127
929	1632	30	127
442	846	30	128
595	2033	30	128
1029	2802	30	128
1260	1995	30	128
1362	1931	30	128
440	846	30	129
619	2033	30	129
1076	2803	30	129
499	679	30	12
543	1476	30	134
645	1554	30	134
1033	1779	30	134
1488	1815	30	134
1588	1869	30	134
442	846	30	135
543	1476	30	135
647	1554	30	135
1008	1780	30	135
1725	2135	30	135
1984	2235	30	135
444	846	30	136
626	1553	30	136
994	1779	30	136
1516	1878	30	136
1889	2189	30	136
444	846	30	138
625	2033	30	138
962	1644	30	138
1423	1715	30	138
1666	1889	30	138
1831	2117	30	138
442	846	30	139
621	2033	30	139
954	1644	30	139
1291	2060	30	139
1433	1715	30	139
1668	2123	30	139
2104	2283	30	139
547	1029	30	140
754	1104	30	140
939	1634	30	140
442	846	30	141
547	1029	30	141
