250,2088
261,2088
300,2089
328,1869
348,1869
375,1876
402,1876
416,1876
452,1876
478,1876
500,1876
527,1842
552,1841
574,1841
605,2129
628,2128
653,2128
681,2129
704,2128
716,2128
747,2129
755,2166
802,2187
831,2187
855,2187
881,2188
900,2188
930,2188
959,2434
959,2434
1008,2433
1031,2434
1031,2434
1084,3529
1113,3529
1125,3529
1162,3529
1175,3529
1212,3529
1236,3528
1259,3528
1285,3528
1313,3528
1330,3528
1366,3527
1385,3527
1407,3526
1435,3526
1463,3526
1477,3525
1514,3524
1540,3524
1564,3523
1581,3523
1600,3523
1643,3522
1675,3522
1675,3522
1675,3522
1734,3521
1741,3507
1782,3507
1808,3505
1842,3504
1869,3504
1891,3503
1918,3589
1947,3589
1961,3590
1995,3591
2019,3591
2037,3592
2072,3592
2094,3592
2114,3592
2145,3593
2172,3594
2196,3595
2221,3596
2248,3603
2255,3607
2295,3607
2322,3614
2350,3619
2374,3620
2393,3620
2424,3620
2447,3612
2477,3613
2501,3615
2522,3615
2542,3615
2571,3616
2598,3616
2624,3620
2654,3622
2677,3627
2705,3630
2728,3630
2757,3634
2775,3636
2801,3640
2832,3642
2849,3643
2884,3643
2907,3645
2927,3646
2957,3653
2977,3659
3002,3663
3034,3666
3059,3677
3079,3683
3094,3684
3120,3694
3174,3696
3174,3696
3212,3696
3236,3696
3262,3696
3282,3696
3308,3698
3331,3698
3357,3698
3389,3700
3406,3700
3428,3700
3457,3700
3487,3710
3522,3710
3533,3710
3560,3732
3591,3728
3608,3728
3645,3727
3670,3727
3695,3735
3720,3737
3745,3767
3768,3794
3797,3808
