286.26,513.26
308.17,513.17
327.18,514.18
334.29,525.29
357.48,525.48
358.17,527.17
378.72,528.72
387.49,528.49
400.64,527.64
412.11,893.11
425.86,892.86
436.34,893.34
448.93,894.93
459.99,895.99
469.9,898.9
476.94,899.94
479.2,797.2
489.31,797.31
489.93,796.93
513.24,797.24
521.22,797.22
533.82,797.82
536.05,798.05
555.55,798.55
562.41,798.41
577.03,799.03
588.49,809.49
601.06,809.06
611.95,808.95
619.26,809.26
637.62,809.62
644.36,809.36
653.25,809.25
663.88,810.88
666.61,809.61
690.4,809.4
703.7,811.7
716.27,812.27
728.56,814.56
741.55,816.55
753.33,817.33
754.27,823.27
755.13,832.13
767.77,838.77
768.23,845.23
775.88,853.88
792.34,887.34
802.54,890.54
812.14,892.14
826.88,894.88
835.6,897.6
848.37,1006.4
860.1,1025.1
871.83,1025.8
881.85,1030.8
886,1031
893,1031
900,1031
913,1037
921,1037
932,1039
940,1034
949,1034
967,1037
976,1037
985,1037
995,1049
1001,1055
1010,1076
1029,1082
1039,1085
1045,1094
1054,1124
1063,1135
1069,1134
1084,1159
1112,1229
1138,1248
1166,1251
1202,1262
1235,1265
1253,1274
1274,1282
