Outlets	Modes	Supercatchment	StreamID
336	419	22	10
449	515	22	10
501	577	22	10
544	612	22	10
584	638	22	10
672	699	22	10
336	419	22	11
442	613	22	11
563	702	22	11
627	756	22	11
720	946	22	11
346	475	22	14
442	546	22	14
507	620	22	14
600	855	22	14
733	961	22	14
346	475	22	15
430	580	22	15
500	613	22	15
611	797	22	15
720	843	22	15
783	948	22	15
346	475	22	16
472	542	22	16
546	581	22	16
346	475	22	17
486	689	22	17
581	683	22	17
685	791	22	17
375	430	22	2
375	424	22	4
423	452	22	4
322	399	22	5
388	444	22	5
446	475	22	5
379	434	22	6
441	525	22	6
561	601	22	6
346	465	22	7
438	610	22	7
575	915	22	7
628	990	22	7
346	475	22	8
413	494	22	8
479	556	22	8
563	620	22	8
321	398	22	9
394	563	22	9
510	987	22	9
994	1041	22	9
