431,941
458,2138
481,2143
509,2145
534,2149
558,2151
586,2164
613,2164
640,2165
663,2167
689,2168
716,2169
740,2171
768,2172
792,2173
815,2175
837,2175
871,2176
897,2176
901,2176
944,2180
972,2180
999,2180
1025,2181
1050,2184
1079,2184
1100,2184
1127,2184
1155,2184
1180,2188
1204,2188
1230,2188
1255,2188
1281,2188
1307,2188
1327,2192
1362,2192
1386,2192
1408,2195
1432,2195
1462,2195
1492,2195
1514,2248
1541,2247
1566,2246
1586,2245
1614,2481
1640,2482
1674,2486
1696,2486
1717,2487
1742,2486
1765,2487
1795,2488
1817,2498
1843,2502
1879,2503
1896,2504
1922,2506
1953,2508
1980,2511
1994,2515
2023,2517
2050,2518
2074,2518
2104,2523
2127,2526
2165,2530
2194,2532
2212,2534
2240,2535
2259,2535
2296,2535
2318,2536
2350,2540
2368,2542
2398,2543
2430,2549
2448,2551
2475,2558
2502,2557
2531,2561
2565,2578
