Outlets	Modes	Supercatchment	StreamID
300	1423	9	100
695	1105	9	100
940	1232	9	100
1114	1444	9	100
1426	1678	9	100
543	1671	9	102
785	1024	9	102
1052	1371	9	102
300	1429	9	103
616	1831	9	103
837	1140	9	103
996	1350	9	103
1312	1478	9	103
544	1007	9	104
894	1304	9	104
1002	1348	9	104
300	1422	9	107
561	1687	9	107
850	1217	9	107
982	1645	9	107
1264	1775	9	107
513	1007	9	108
833	1369	9	108
1283	1556	9	108
300	1423	9	109
566	1687	9	109
855	1080	9	109
1066	1422	9	109
1258	1490	9	109
1516	1611	9	109
568	1528	9	110
883	1273	9	110
601	1528	9	111
768	1073	9	111
926	1248	9	111
566	1687	9	112
749	1359	9	112
857	1072	9	112
1032	1336	9	112
603	1291	9	113
765	1079	9	113
1149	1228	9	113
622	1018	9	114
1058	1338	9	114
1163	1424	9	114
1253	1398	9	114
544	1257	9	117
892	1164	9	117
1054	1256	9	117
564	1528	9	118
856	1084	9	118
1043	1323	9	118
508	1065	9	120
992	1211	9	120
517	1065	9	121
866	1036	9	121
1058	1147	9	121
300	1422	9	122
582	1687	9	122
907	1401	9	122
1323	1539	9	122
590	1062	9	123
872	1177	9	123
1086	1223	9	123
568	1528	9	124
943	1088	9	124
1051	1164	9	124
1210	1294	9	124
300	1423	9	127
566	1687	9	127
911	1118	9	127
1013	1349	9	127
1394	1676	9	127
533	1257	9	128
739	1231	9	128
927	1200	9	128
1032	1258	9	128
533	1257	9	129
739	1231	9	129
903	1311	9	129
487	1055	9	12
828	1224	9	12
931	1288	9	12
1221	1375	9	12
300	1422	9	130
583	1687	9	130
739	1359	9	130
891	1397	9	130
1303	1729	9	130
641	1018	9	131
798	1402	9	131
1218	1530	9	131
1434	1594	9	131
588	1061	9	132
586	1291	9	133
748	1415	9	133
901	1286	9	133
1247	1412	9	133
1363	1459	9	133
611	1291	9	134
770	1415	9	134
918	1029	9	134
1026	1121	9	134
1143	1208	9	134
586	1291	9	136
743	1415	9	136
948	1294	9	136
1168	1493	9	136
611	1291	9	138
765	1077	9	138
948	1262	9	138
586	1291	9	139
765	1077	9	139
1086	1238	9	139
526	892	9	13
712	969	9	13
594	1058	9	140
935	1093	9	140
622	1018	9	141
809	1402	9	141
983	1336	9	141
1096	1363	9	141
587	1408	9	143
935	1207	9	143
1030	1410	9	143
300	1422	9	144
589	1689	9	144
799	1425	9	144
1379	1602	9	144
300	1422	9	145
563	1687	9	145
799	1425	9	145
927	1405	9	145
1169	1479	9	145
300	1422	9	146
557	1687	9	146
938	1431	9	146
1246	1772	9	146
1683	1880	9	146
300	1423	9	147
586	1291	9	147
748	1415	9	147
937	1314	9	147
1300	1542	9	147
1398	1603	9	147
300	1423	9	149
566	1687	9	149
801	2784	9	149
949	1446	9	149
1241	1549	9	149
545	868	9	14
774	893	9	14
300	1422	9	150
566	1687	9	150
779	2783	9	150
975	1100	9	150
519	1007	9	151
1072	1491	9	151
1221	1564	9	151
625	1291	9	152
781	1415	9	152
960	1113	9	152
1098	1297	9	152
542	1007	9	153
1119	1502	9	153
1272	1443	9	153
1391	1493	9	153
620	1528	9	156
1073	1289	9	156
611	1528	9	157
874	1228	9	157
1101	1298	9	157
300	1422	9	158
558	1687	9	158
816	2784	9	158
990	1398	9	158
1124	1875	9	158
1903	2121	9	158
601	1527	9	160
872	1426	9	160
983	1340	9	160
300	1422	9	161
587	1527	9	161
839	1426	9	161
973	1464	9	161
1183	1523	9	161
1335	1626	9	161
300	1423	9	162
566	1687	9	162
881	1805	9	162
987	1321	9	162
1090	1779	9	162
300	1422	9	163
558	1687	9	163
923	1776	9	163
1381	1883	9	163
300	1422	9	164
683	1395	9	164
300	1422	9	165
561	1407	9	165
300	1429	9	166
586	1291	9	166
743	1415	9	166
1393	1672	9	166
1572	1768	9	166
300	1422	9	167
698	1395	9	167
1013	1358	9	167
1244	1435	9	167
276	1376	9	168
515	973	9	16
942	1038	9	16
1063	1157	9	16
300	1422	9	170
698	1386	9	170
1022	1306	9	170
1309	1444	9	170
300	1422	9	171
568	1687	9	171
757	1353	9	171
995	1396	9	171
300	1423	9	172
566	1687	9	172
751	1353	9	172
300	1429	9	173
586	1291	9	173
743	1415	9	173
1238	1573	9	173
