Outlets	Modes	Supercatchment	StreamID
306	1256	1	100
843	1777	1	100
1486	1898	1	100
306	1266	1	101
510	1717	1	101
1052	2086	1	101
1384	2432	1	101
1568	2169	1	101
305	844	1	102
743	1577	1	102
1107	2091	1	102
1761	2081	1	102
1967	2267	1	102
306	1257	1	106
823	1873	1	106
1440	1851	1	106
1755	1970	1	106
1932	2103	1	106
306	1256	1	107
818	1863	1	107
1435	1851	1	107
1848	1993	1	107
2011	2215	1	107
306	1266	1	108
508	1717	1	108
1021	2086	1	108
1402	2432	1	108
1554	2160	1	108
1706	2422	1	108
306	1266	1	109
508	1717	1	109
1043	2086	1	109
1373	2432	1	109
1548	2161	1	109
1706	2441	1	109
1808	2217	1	109
1973	2052	1	109
305	844	1	110
735	1576	1	110
1119	2091	1	110
306	1256	1	111
685	1378	1	111
776	1863	1	111
1448	2037	1	111
1829	2208	1	111
306	1256	1	112
690	1378	1	112
793	1863	1	112
1410	2037	1	112
2118	2201	1	112
306	1266	1	113
510	1717	1	113
1021	2086	1	113
1371	2432	1	113
1844	2125	1	113
2126	2306	1	113
305	844	1	114
735	1576	1	114
1119	2091	1	114
1858	2153	1	114
2060	2511	1	114
306	1266	1	115
510	1717	1	115
1025	2086	1	115
1384	2432	1	115
1974	2401	1	115
2438	2550	1	115
305	844	1	116
743	1577	1	116
1107	2091	1	116
1817	2246	1	116
1944	2548	1	116
2560	2689	1	116
305	844	1	117
743	1577	1	117
1107	2091	1	117
1836	2267	1	117
2044	2543	1	117
2359	2671	1	117
306	1266	1	118
508	1717	1	118
1038	2086	1	118
1391	2432	1	118
1568	2159	1	118
1825	2451	1	118
1957	2334	1	118
2442	2591	1	118
306	1266	1	119
510	1717	1	119
1025	2086	1	119
1408	2433	1	119
1564	2160	1	119
1715	2438	1	119
2127	2623	1	119
405	797	1	11
515	934	1	11
306	1257	1	120
690	1378	1	120
791	1863	1	120
1433	2028	1	120
1893	2161	1	120
2047	2263	1	120
306	1256	1	121
687	1378	1	121
791	1863	1	121
1429	2028	1	121
1916	2162	1	121
2021	2277	1	121
2147	2384	1	121
306	1266	1	124
508	1717	1	124
1016	2086	1	124
1398	2432	1	124
1548	2161	1	124
1706	2441	1	124
1830	2451	1	124
1966	2542	1	124
2136	2491	1	124
2472	2693	1	124
306	1266	1	125
508	1717	1	125
1016	2086	1	125
1398	2432	1	125
1548	2161	1	125
1706	2441	1	125
1830	2451	1	125
1966	2542	1	125
2137	2684	1	125
306	1266	1	126
510	1717	1	126
1021	2086	1	126
1379	2432	1	126
2485	2608	1	126
306	1266	1	127
508	1717	1	127
1016	2086	1	127
1373	2432	1	127
306	1266	1	128
508	1717	1	128
1016	2086	1	128
1398	2432	1	128
1854	2601	1	128
2160	2432	1	128
2397	2595	1	128
306	1266	1	129
508	1717	1	129
1016	2086	1	129
1420	2432	1	129
1854	2581	1	129
2181	2459	1	129
2422	2562	1	129
549	709	1	12
651	823	1	12
306	1266	1	130
508	1717	1	130
1038	2086	1	130
1416	2432	1	130
1847	2581	1	130
2229	2716	1	130
2742	2840	1	130
306	1266	1	131
508	1717	1	131
1016	2086	1	131
1398	2432	1	131
1854	2581	1	131
306	1266	1	132
508	1717	1	132
1016	2086	1	132
1398	2432	1	132
1833	2601	1	132
2316	2817	1	132
306	1266	1	133
508	1717	1	133
1016	2086	1	133
1398	2432	1	133
1854	2601	1	133
2316	2859	1	133
2436	2653	1	133
2547	2881	1	133
306	1266	1	134
508	1717	1	134
1038	2086	1	134
1420	2432	1	134
1847	2601	1	134
2306	2859	1	134
591	789	1	13
710	824	1	13
465	670	1	14
733	954	1	14
839	1156	1	14
1088	1289	1	14
306	1266	1	15
509	1193	1	15
1014	1385	1	15
1386	1442	1	15
396	876	1	16
518	764	1	16
680	962	1	16
652	1207	1	19
617	965	1	20
609	752	1	21
716	900	1	21
680	956	1	22
994	1210	1	22
332	830	1	23
878	1185	1	23
1005	1224	1	23
1136	1417	1	23
337	830	1	24
873	979	1	24
463	920	1	25
671	1076	1	25
1091	1189	1	25
306	1266	1	27
527	1717	1	27
701	1174	1	27
928	1372	1	27
1187	1438	1	27
1397	1602	1	27
558	852	1	28
886	1141	1	28
558	852	1	29
693	1213	1	29
881	1228	1	29
338	580	1	2
627	788	1	2
306	1256	1	32
788	1232	1	32
1137	1292	1	32
302	839	1	33
