252,1693
278,1692
302,1693
318,1693
357,1692
381,1694
405,1693
433,1694
459,1696
481,1695
510,1812
535,1812
535,1812
581,1915
602,1915
630,2037
662,2038
683,2038
713,2038
741,2038
765,2038
783,2038
783,2038
832,2039
866,2039
866,2039
905,2039
907,2041
961,1450
968,1450
968,1450
1049,1454
1076,1461
1111,1469
1128,1468
1153,1468
1182,1481
1203,1481
1233,1497
1255,1497
1293,1518
1308,1524
1345,1530
1359,1538
1385,1608
1413,1635
1437,1654
1465,1690
1482,1690
1507,1746
1552,1748
1573,1751
1600,1757
1629,1779
1651,1782
1677,1784
1702,1799
1722,1800
1757,1812
1777,1827
1798,1838
1822,1845
