252,1002
264,1005
273,1005
318,1020
339,1020
363,1022
405,1003
439,1009
458,1013
484,1019
510,1032
535,1032
562,1023
587,1018
613,1694
639,1696
668,1695
691,1694
714,1694
740,1693
759,1693
791,1693
819,1693
848,1692
866,1697
900,1696
923,1696
950,1700
973,1700
1004,1700
1016,1700
1056,1700
1062,1699
1089,1700
1129,1953
1154,1952
1175,1952
1209,1951
1233,1953
1250,1953
1281,1953
1283,2046
1337,2061
1360,2062
1384,2073
1411,2073
1440,2084
1464,2057
1496,2058
1518,2058
1546,2058
1562,2058
1594,2060
1613,2060
1645,2074
1672,2071
1696,2072
1723,2032
1752,2035
1770,2051
1806,2052
1826,2055
1864,2222
1882,2222
1912,2224
1936,2229
1956,2231
1990,2240
2018,2205
2042,2207
2076,2208
2093,2208
2121,2231
2148,2231
2175,2242
2197,2241
2232,2243
