Outlets	Modes	Supercatchment	StreamID
194	730	37	100
507	748	37	100
414	975	37	101
1006	1092	37	101
726	955	37	102
270	1110	37	103
428	655	37	103
556	864	37	103
713	1007	37	104
477	660	37	105
691	899	37	105
591	815	37	106
270	1110	37	107
439	872	37	107
563	1016	37	107
270	1110	37	108
518	902	37	108
769	970	37	108
973	1142	37	108
447	794	37	109
757	973	37	109
300	634	37	10
444	672	37	10
640	868	37	10
284	866	37	110
565	846	37	110
746	974	37	110
257	864	37	111
948	1481	37	111
376	726	37	113
492	806	37	113
663	891	37	113
745	914	37	113
441	666	37	114
700	830	37	114
376	726	37	115
523	887	37	115
638	973	37	115
777	1044	37	115
1042	1134	37	115
270	1110	37	116
537	765	37	116
704	793	37	116
645	937	37	117
766	1004	37	117
671	936	37	118
275	642	37	119
447	680	37	119
733	909	37	119
222	657	37	11
434	698	37	11
652	826	37	11
786	948	37	11
990	1087	37	11
464	850	37	120
557	863	37	120
275	642	37	121
512	896	37	121
542	797	37	122
637	824	37	123
352	832	37	124
528	828	37	124
284	866	37	125
623	867	37	125
780	933	37	125
753	975	37	127
267	508	37	129
598	887	37	129
815	956	37	129
225	502	37	12
434	1125	37	12
769	1210	37	12
1066	1224	37	12
267	508	37	130
446	908	37	130
1052	1129	37	130
270	1110	37	131
492	699	37	131
592	864	37	131
697	895	37	131
931	995	37	131
493	946	37	132
926	1094	37	132
569	820	37	133
270	1110	37	134
525	805	37	134
916	1137	37	134
284	866	37	135
493	819	37	135
737	1048	37	135
684	966	37	136
904	1043	37	136
270	1110	37	139
394	1078	37	139
508	1025	37	139
633	1055	37	139
725	1126	37	139
319	832	37	140
559	836	37	140
859	926	37	140
511	961	37	141
702	1159	37	141
194	720	37	142
352	832	37	144
547	838	37	144
792	917	37	144
398	765	37	145
641	899	37	145
646	876	37	146
804	922	37	146
669	816	37	151
284	866	37	152
477	980	37	152
642	1010	37	152
868	1070	37	152
1025	1130	37	152
442	861	37	153
683	935	37	153
785	1008	37	153
919	1073	37	153
270	1110	37	154
558	1046	37	154
1097	1221	37	154
647	1055	37	155
846	1177	37	155
332	757	37	157
611	1117	37	157
1071	1332	37	157
332	757	37	158
561	1085	37	158
873	1270	37	158
194	730	37	159
386	986	37	159
808	973	37	159
270	1110	37	160
377	1150	37	160
707	953	37	160
822	994	37	160
270	1110	37	163
394	1078	37	163
569	904	37	163
815	1080	37	163
568	1019	37	164
562	739	37	165
746	866	37	165
738	909	37	166
567	853	37	167
732	957	37	167
270	1110	37	168
538	901	37	168
713	991	37	168
284	866	37	169
477	978	37	169
283	525	37	16
468	630	37	16
716	963	37	170
882	1030	37	170
720	1145	37	171
319	835	37	172
960	1365	37	172
319	835	37	173
711	979	37	173
270	1110	37	174
629	1110	37	174
549	958	37	175
667	1061	37	175
270	1110	37	176
377	1144	37	176
586	950	37	176
694	1182	37	176
941	1227	37	176
1171	1311	37	176
284	866	37	177
558	1009	37	177
862	1060	37	177
963	1090	37	177
678	984	37	179
623	882	37	180
777	970	37	180
890	1010	37	180
722	955	37	183
758	1049	37	184
967	1099	37	184
194	730	37	185
415	752	37	185
194	730	37	186
415	755	37	186
682	821	37	186
442	855	37	189
631	992	37	189
844	1049	37	189
954	1116	37	189
442	852	37	190
881	1058	37	190
620	966	37	191
217	1083	37	193
508	897	37	193
609	1028	37	193
1090	1501	37	193
270	1110	37	194
601	1023	37	194
217	1083	37	195
377	1144	37	195
632	1403	37	195
194	730	37	196
360	986	37	196
663	893	37	196
859	1095	37	196
616	950	37	197
434	708	37	198
642	900	37	198
802	1014	37	198
454	794	37	199
774	938	37	199
933	1009	37	199
217	1083	37	200
377	1150	37	200
505	1223	37	200
270	1110	37	201
497	984	37	201
740	1126	37	201
194	713	37	202
194	719	37	203
257	864	37	204
612	1100	37	204
876	1130	37	204
270	1110	37	205
664	1084	37	205
872	1168	37	205
284	866	37	206
477	978	37	206
725	947	37	206
982	1100	37	206
194	730	37	207
360	986	37	207
1047	1593	37	207
194	730	37	208
386	986	37	208
757	965	37	208
284	866	37	209
694	1041	37	209
217	1083	37	210
377	1150	37	210
505	1223	37	210
670	1300	37	210
1150	1522	37	210
270	1110	37	212
377	1142	37	212
680	1099	37	212
882	1172	37	212
1193	1284	37	212
270	1110	37	216
522	1252	37	216
734	1066	37	216
454	794	37	217
694	1017	37	217
976	1085	37	217
194	730	37	218
360	986	37	218
712	962	37	218
910	1135	37	218
270	1110	37	219
394	1078	37	219
498	1252	37	219
839	1012	37	219
972	1063	37	219
270	1110	37	221
377	1150	37	221
505	1181	37	221
1181	1301	37	221
270	1110	37	222
377	1150	37	222
505	1190	37	222
230	1106	37	223
712	1304	37	223
1429	1961	37	223
217	1083	37	224
377	1142	37	224
716	966	37	224
1150	1426	37	224
398	765	37	225
696	1016	37	225
849	1092	37	225
1061	1200	37	225
398	765	37	226
664	1079	37	226
777	1118	37	226
1083	1276	37	226
284	866	37	227
612	1102	37	227
789	1078	37	227
230	1106	37	228
724	1223	37	228
1004	1316	37	228
230	1106	37	229
509	627	37	22
750	1023	37	230
1006	1090	37	230
569	1085	37	231
839	1115	37	231
969	1119	37	231
569	1085	37	232
944	1142	37	232
497	984	37	233
