Outlets	Modes	Supercatchment	StreamID
509	1809	33	100
1306	1930	33	100
550	1624	33	101
733	1996	33	101
509	1814	33	102
458	1895	33	104
913	1067	33	104
1113	1334	33	104
1221	1607	33	104
453	1895	33	105
550	1624	33	105
735	2002	33	105
909	1531	33	105
1554	2068	33	105
634	919	33	106
836	1525	33	106
987	1827	33	106
1650	1961	33	106
535	1625	33	107
780	1540	33	107
884	1176	33	107
1179	1299	33	107
377	1155	33	111
756	2083	33	111
937	1815	33	111
1727	2357	33	111
2412	2488	33	111
560	1623	33	112
773	1534	33	112
1055	1408	33	112
297	1134	33	113
427	1916	33	113
1641	2008	33	113
557	1623	33	116
738	2002	33	116
946	1166	33	116
1186	1304	33	116
751	2002	33	117
1014	1283	33	117
451	2802	33	118
634	2363	33	118
784	2157	33	118
2188	2539	33	118
560	1623	33	119
768	1534	33	119
951	1271	33	119
1244	1392	33	119
1404	1487	33	119
510	661	33	11
670	823	33	11
559	1623	33	120
742	2002	33	120
978	1254	33	120
1318	1397	33	120
559	1623	33	123
768	1542	33	123
1002	1284	33	123
746	2002	33	124
1033	1386	33	124
377	1155	33	125
762	2083	33	125
947	1202	33	125
1203	1430	33	125
1500	1621	33	125
558	1710	33	127
1104	1877	33	127
294	2335	33	128
475	2802	33	128
657	2363	33	128
784	2161	33	128
985	2402	33	128
1856	2468	33	128
2135	2657	33	128
445	2802	33	129
634	2391	33	129
827	2162	33	129
970	1594	33	129
1196	2096	33	129
1557	2247	33	129
435	1063	33	12
1117	1780	33	12
783	2002	33	130
1000	1111	33	130
1213	1292	33	130
445	2802	33	134
1037	1476	33	134
1470	1886	33	134
445	2802	33	135
634	2391	33	135
767	2246	33	135
1032	1378	33	135
1390	1776	33	135
586	1710	33	136
987	1450	33	136
1235	1706	33	136
1633	1910	33	136
458	2802	33	137
623	1005	33	137
756	1491	33	137
1129	1567	33	137
458	2802	33	138
641	1005	33	138
742	1492	33	138
445	2802	33	139
943	1395	33	139
309	680	33	13
552	847	33	13
445	2802	33	140
777	1126	33	140
906	1493	33	140
1471	1720	33	140
445	2802	33	141
757	1126	33	141
906	1496	33	141
1029	1161	33	141
1128	1591	33	141
379	1155	33	142
751	2083	33	142
1035	1778	33	142
1220	1901	33	142
377	1155	33	143
762	2083	33	143
915	2152	33	143
1067	1320	33	143
1302	1514	33	143
1593	1890	33	143
458	2802	33	145
852	1815	33	145
1067	1252	33	145
1226	1660	33	145
1660	1755	33	145
768	1534	33	146
1083	1271	33	146
1193	1567	33	146
521	1255	33	147
764	1747	33	147
1421	1844	33	147
1818	1996	33	147
545	1255	33	148
769	1742	33	148
1711	1981	33	148
445	2802	33	149
1022	1537	33	149
1536	1628	33	149
410	749	33	14
584	956	33	14
852	1132	33	14
987	1300	33	14
774	1534	33	151
954	1487	33	151
1066	1296	33	151
1299	1445	33	151
1453	1519	33	151
294	2335	33	154
469	2802	33	154
1121	2310	33	154
2347	2491	33	154
458	2802	33	156
1111	1549	33	156
735	2002	33	157
1018	1263	33	157
1248	1394	33	157
1408	1512	33	157
735	2002	33	158
1018	1252	33	158
1171	1347	33	158
433	835	33	15
445	2802	33	160
1132	1465	33	160
1386	1553	33	160
445	2802	33	162
634	2391	33	162
767	2228	33	162
1104	1702	33	162
1355	1815	33	162
1696	2106	33	162
742	2002	33	163
1001	1415	33	163
1583	1756	33	163
458	2802	33	164
1141	1453	33	164
1390	1558	33	164
556	1624	33	165
762	1533	33	165
993	1954	33	165
1149	1398	33	165
1354	1576	33	165
297	1134	33	167
427	1978	33	167
1148	1934	33	167
1780	2050	33	167
451	2802	33	168
1013	1677	33	168
1142	1866	33	168
1704	2092	33	168
1909	2186	33	168
458	2802	33	169
1036	1637	33	169
479	1026	33	16
664	1830	33	16
297	1134	33	171
427	1978	33	171
1144	2104	33	171
294	2335	33	172
475	2802	33	172
1194	2234	33	172
2202	2440	33	172
453	1895	33	174
550	1624	33	174
735	2002	33	174
1168	1430	33	174
1272	1575	33	174
532	1623	33	175
738	2002	33	175
1127	1636	33	175
1568	1749	33	175
1751	1832	33	175
453	1895	33	176
550	1624	33	176
735	2002	33	176
1198	1585	33	176
1423	1679	33	176
1635	1854	33	176
532	1623	33	177
738	2002	33	177
1179	1394	33	177
1384	1705	33	177
1621	1902	33	177
