235,1793
255,1794
259,1794
293,1793
312,1794
328,1794
339,1797
365,1796
414,1800
465,1800
485,1800
529,1293
546,1294
555,1294
590,1293
617,1294
644,1294
675,1294
695,1294
718,1294
736,3315
771,3316
796,3316
822,3316
848,1551
873,1891
897,1891
925,1893
948,1893
970,1893
1001,1930
1023,1930
1057,2051
1083,2051
1106,2051
1127,2051
1172,2051
1172,2051
1205,2051
1227,2051
1261,2051
1282,2049
1304,2045
1324,2045
1352,2042
1392,2037
1413,2037
1413,2037
1472,2035
1472,2035
1506,2032
1530,2032
1554,2032
1581,2032
1605,2031
1635,2028
1668,2021
1688,2029
1714,2179
1734,2187
1777,2201
1788,2202
1817,2203
1851,2217
1862,2205
1887,2234
1921,2250
1957,2257
1984,2256
1984,2256
2027,2257
2027,2257
2090,2264
2090,2264
2144,2276
2144,2276
2184,2264
2212,2266
2212,2266
2251,2289
2286,2305
2303,2319
2322,2341
