250,1215
272,1225
302,1225
325,1225
351,1225
376,1227
404,1245
423,1264
455,1265
480,1633
503,1633
516,1633
531,1633
580,1634
600,1633
624,1634
658,1633
685,1637
709,1636
736,1600
757,1600
787,1601
810,1614
835,1621
864,1622
887,1622
912,1691
941,1690
958,1690
988,1690
1012,1693
1040,1703
1066,1709
1081,1981
1094,2041
1142,2041
1172,2040
1191,2043
1216,2043
1242,2424
1272,2424
1292,2426
1318,2426
1344,2427
1376,2427
1397,2490
1424,2490
1448,2488
1473,2488
1488,2488
1523,2488
1547,2700
1575,2700
1603,2701
1620,2703
1658,2510
1681,2510
1703,2513
1703,2513
1764,2516
1764,2516
1801,2516
1817,2517
1847,2518
1885,2521
1912,2522
1931,2524
1953,2523
1972,2524
2016,2524
2033,2559
2055,2558
2078,2554
2110,2551
2134,2550
2164,2549
2188,2549
2209,2549
2248,2636
2270,2670
2286,2690
2314,2691
2349,2701
2376,2689
2410,2698
2410,2698
2441,2685
2483,2694
2506,2695
2529,2698
2548,2703
2591,2718
2591,2718
2644,2735
2644,2735
2677,2737
2709,2748
2737,2749
