431,941
458,2138
481,2143
508,2145
534,2149
560,2151
582,2163
610,2164
636,2165
660,2167
685,2168
706,2169
729,2171
759,2172
785,2173
815,2175
837,2175
866,2175
879,2176
916,2176
942,2153
966,2153
989,2157
1009,2157
1038,2055
1066,2055
1092,2053
1120,2053
1139,2053
1167,2160
1196,2173
1219,2174
1247,2176
1271,2176
1297,2176
1321,2183
1348,2183
1373,2188
1400,2201
1425,2202
1448,2202
1476,2202
1504,2202
1526,2205
1549,2207
1574,2207
1601,2207
1627,2211
1652,2211
1677,2211
1706,2212
1730,2211
1756,2211
1779,2214
1804,2214
1832,2215
1855,2216
1883,2226
1909,2231
1933,2460
1956,2461
1985,2466
2009,2467
2035,2449
2061,2451
2087,2451
2111,2455
2136,2455
2164,2479
2186,2424
2214,2461
2238,2632
2262,2633
2291,2633
2317,2642
2339,2677
2365,2696
2387,2712
2418,2714
2444,2793
2464,2799
2488,2798
2519,2791
2541,2792
2565,2792
2601,2784
2617,2784
2655,2777
2674,2768
2695,2777
2719,2777
2758,2785
2794,2801
