Outlets	Modes	Supercatchment	StreamID
988	2836	21	100
1802	2174	21	100
1016	2837	21	101
1790	2345	21	101
295	2582	21	102
1015	2492	21	102
2146	2708	21	102
2459	2847	21	102
2705	3006	21	102
295	2582	21	103
1016	2835	21	103
1944	2448	21	103
1494	2214	21	105
2192	2401	21	105
1494	2214	21	106
1991	2528	21	106
2277	2689	21	106
1015	2492	21	107
1514	2609	21	107
1987	2306	21	107
2149	2567	21	107
2575	2743	21	107
1015	2489	21	108
1953	2353	21	108
2216	2488	21	108
2547	2736	21	108
326	1427	21	109
800	1612	21	109
1988	2242	21	109
2191	2315	21	109
1015	2492	21	110
2007	2382	21	110
2269	2522	21	110
1015	2479	21	111
2292	2724	21	111
1015	2489	21	112
2568	2870	21	112
295	2582	21	113
1015	2492	21	113
1950	2903	21	113
2210	2815	21	113
2568	2972	21	113
2702	2982	21	113
295	2582	21	114
1015	2492	21	114
1514	2609	21	114
2061	2574	21	114
2385	2733	21	114
2709	2879	21	114
326	1427	21	115
800	1640	21	115
1115	2701	21	115
2089	2344	21	115
271	2582	21	116
1015	2492	21	116
295	2582	21	117
988	2753	21	117
1015	2492	21	118
1484	2295	21	118
1869	2519	21	118
1015	2492	21	119
1484	2295	21	119
1869	2519	21	119
2153	2674	21	119
2567	2848	21	119
295	2582	21	120
1016	2837	21	120
1468	2573	21	120
2311	2773	21	120
1015	2492	21	123
1142	1616	21	123
2207	2915	21	123
1015	2492	21	124
2508	2731	21	124
295	2582	21	125
1015	2492	21	125
1950	2903	21	125
2201	2510	21	125
2468	2808	21	125
2748	2957	21	125
295	2594	21	126
1525	2568	21	126
2225	2533	21	126
295	2594	21	127
1525	2568	21	127
2328	2691	21	127
2472	2952	21	127
2772	3065	21	127
3091	3247	21	127
503	815	21	12
686	1052	21	12
922	1191	21	12
295	2582	21	130
1015	2492	21	130
1514	2609	21	130
2110	2827	21	130
295	2582	21	131
1015	2492	21	131
2347	2857	21	131
2882	2970	21	131
295	2582	21	132
1015	2489	21	132
2347	2857	21	132
2882	2970	21	132
295	2582	21	133
1015	2492	21	133
1950	2900	21	133
2865	3030	21	133
295	2594	21	134
2079	3012	21	134
2328	2636	21	134
295	2582	21	135
1015	2492	21	135
1514	2609	21	135
2086	2805	21	135
2754	3086	21	135
295	2582	21	136
1015	2492	21	136
2313	2837	21	136
2628	3004	21	136
295	2582	21	137
1016	2832	21	137
2338	2630	21	137
295	2582	21	138
1015	2492	21	138
1514	2609	21	138
2086	2805	21	138
2756	3091	21	138
295	2582	21	139
1015	2492	21	139
1950	2894	21	139
2833	3061	21	139
453	1186	21	13
867	1309	21	13
1029	1449	21	13
1140	1587	21	13
295	2582	21	140
988	2832	21	140
2332	2799	21	140
2553	2876	21	140
295	2582	21	143
1015	2492	21	143
1950	2903	21	143
2358	3138	21	143
295	2582	21	144
1015	2492	21	144
1950	2903	21	144
2889	3274	21	144
295	2582	21	145
1015	2492	21	145
1950	2889	21	145
2346	2958	21	145
2535	3082	21	145
3123	3266	21	145
1015	2492	21	146
1570	2116	21	146
2419	2835	21	146
295	2582	21	147
1016	2837	21	147
1468	2573	21	147
2163	2892	21	147
2446	2628	21	147
2571	2864	21	147
295	2582	21	148
988	2832	21	148
2469	2914	21	148
551	1180	21	14
1164	1836	21	14
1726	2083	21	14
1953	2202	21	14
295	2582	21	151
988	2832	21	151
2340	2805	21	151
2648	2854	21	151
295	2582	21	152
1015	2492	21	152
1514	2609	21	152
2110	2827	21	152
2214	2667	21	152
2410	2975	21	152
295	2582	21	153
1015	2492	21	153
1514	2609	21	153
2110	2827	21	153
2333	2837	21	153
2638	3005	21	153
295	2582	21	154
1015	2492	21	154
1514	2609	21	154
2110	2827	21	154
2304	2837	21	154
2524	2974	21	154
295	2594	21	155
2096	2966	21	155
2693	3083	21	155
3013	3168	21	155
3150	3329	21	155
295	2582	21	156
1016	2837	21	156
1468	2573	21	156
2163	2858	21	156
295	2594	21	157
2096	2998	21	157
2493	3092	21	157
3036	3215	21	157
295	2594	21	158
2096	2998	21	158
2566	2777	21	158
2663	3104	21	158
295	2582	21	159
988	2816	21	159
2576	3062	21	159
398	1021	21	15
640	1179	21	15
1039	1448	21	15
