Outlets	Modes	Supercatchment	StreamID
192	408	1	100
297	455	1	100
341	452	1	100
426	509	1	100
190	408	1	101
297	455	1	101
338	452	1	101
456	499	1	101
190	408	1	102
297	455	1	102
341	452	1	102
427	489	1	102
190	408	1	103
265	449	1	103
432	503	1	103
490	550	1	103
190	408	1	104
265	444	1	104
338	452	1	104
454	526	1	104
190	408	1	105
294	455	1	105
335	452	1	105
431	493	1	105
190	408	1	106
265	449	1	106
487	517	1	106
190	408	1	107
265	449	1	107
509	545	1	107
192	408	1	108
267	449	1	108
461	514	1	108
192	408	1	109
266	449	1	109
502	534	1	109
208	409	1	10
261	449	1	10
481	517	1	10
190	408	1	110
265	449	1	110
368	479	1	110
462	543	1	110
190	408	1	111
265	449	1	111
371	479	1	111
215	316	1	11
263	346	1	11
269	331	1	12
211	313	1	13
275	317	1	15
250	312	1	16
253	334	1	17
323	365	1	17
194	304	1	19
248	298	1	19
180	408	1	20
247	366	1	20
225	352	1	22
231	350	1	23
180	408	1	24
225	365	1	24
180	408	1	25
256	374	1	25
182	408	1	26
260	378	1	26
294	371	1	28
180	408	1	31
225	371	1	31
190	402	1	33
194	304	1	34
191	303	1	35
274	329	1	35
235	372	1	36
279	388	1	36
321	372	1	38
312	346	1	39
200	283	1	3
191	303	1	40
250	349	1	40
192	408	1	41
290	399	1	41
193	408	1	42
251	395	1	42
297	389	1	42
190	408	1	43
299	428	1	43
192	408	1	45
328	409	1	45
192	408	1	46
297	451	1	46
192	408	1	47
259	449	1	47
325	409	1	47
191	303	1	48
244	351	1	48
192	408	1	49
322	400	1	49
198	306	1	4
191	303	1	50
250	351	1	50
192	408	1	51
266	444	1	51
395	457	1	51
192	408	1	52
266	449	1	52
330	415	1	52
404	471	1	52
192	408	1	53
379	427	1	53
192	408	1	54
333	401	1	54
192	408	1	55
333	398	1	55
192	408	1	56
278	418	1	56
353	436	1	56
192	408	1	57
334	409	1	57
192	408	1	58
278	418	1	58
192	408	1	60
259	448	1	60
404	470	1	60
192	408	1	61
321	407	1	61
192	408	1	62
259	449	1	62
346	450	1	62
192	408	1	64
291	455	1	64
190	408	1	65
297	453	1	65
350	488	1	65
190	408	1	66
266	449	1	66
190	408	1	67
296	455	1	67
192	408	1	68
268	445	1	68
399	458	1	68
192	408	1	69
259	448	1	69
335	437	1	69
192	408	1	70
259	449	1	70
358	459	1	70
190	408	1	71
296	455	1	71
371	498	1	71
192	408	1	72
259	445	1	72
335	452	1	72
192	408	1	73
268	449	1	73
387	471	1	73
190	408	1	74
266	449	1	74
361	481	1	74
479	546	1	74
190	408	1	75
260	449	1	75
337	436	1	75
397	494	1	75
192	408	1	76
266	449	1	76
341	442	1	76
414	498	1	76
192	408	1	77
374	489	1	77
190	408	1	78
265	449	1	78
368	490	1	78
192	408	1	79
259	445	1	79
424	505	1	79
280	310	1	7
190	408	1	80
265	449	1	80
335	437	1	80
192	408	1	81
268	444	1	81
333	450	1	81
456	538	1	81
190	408	1	82
297	455	1	82
338	452	1	82
469	513	1	82
190	408	1	83
328	450	1	83
412	513	1	83
192	408	1	84
268	449	1	84
481	517	1	84
192	408	1	85
268	449	1	85
376	448	1	85
461	510	1	85
192	408	1	86
267	449	1	86
417	503	1	86
190	408	1	87
296	455	1	87
338	452	1	87
400	499	1	87
190	408	1	90
260	449	1	90
335	437	1	90
469	491	1	90
192	408	1	91
267	449	1	91
342	443	1	91
417	499	1	91
190	408	1	92
260	449	1	92
192	408	1	93
259	449	1	93
192	408	1	96
267	445	1	96
331	452	1	96
417	507	1	96
190	408	1	97
266	449	1	97
403	494	1	97
444	545	1	97
192	408	1	98
297	455	1	98
341	452	1	98
190	408	1	99
266	444	1	99
340	452	1	99
439	550	1	99
246	363	1	9
